Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~11998736,Poverty Footprint+Access to Healthcare for Work-related Incidents,Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998736.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~14161028,Commons+Address,Tate & Lyle PLC,2022,5 Marble Arch London United Kingdom W1H 7EJ,https://wikirate.org/~13403182,14161028.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/GreenDex+Annual_Revenue+Tate_Lyle_PLC+2021,GreenDex+Annual Revenue,Tate & Lyle PLC,2021,1891334250,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/GreenDex+Annual_Revenue+Tate_Lyle_PLC+2022,GreenDex+Annual Revenue,Tate & Lyle PLC,2022,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Tate_Lyle_PLC+2016,Walk Free+Australian MSA Registry Submission,Tate & Lyle PLC,2016,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Tate_Lyle_PLC+2021,Walk Free+Australian MSA Registry Submission,Tate & Lyle PLC,2021,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Tate_Lyle_PLC+2022,Walk Free+Australian MSA Registry Submission,Tate & Lyle PLC,2022,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_Registry_Submission+Tate_Lyle_PLC+2023,Walk Free+Australian MSA Registry Submission,Tate & Lyle PLC,2023,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Tate_Lyle_PLC+2016,Walk Free+Australian MSA statement assessed,Tate & Lyle PLC,2016,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Tate_Lyle_PLC+2021,Walk Free+Australian MSA statement assessed,Tate & Lyle PLC,2021,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Tate_Lyle_PLC+2022,Walk Free+Australian MSA statement assessed,Tate & Lyle PLC,2022,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Australian_MSA_statement_assessed+Tate_Lyle_PLC+2023,Walk Free+Australian MSA statement assessed,Tate & Lyle PLC,2023,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998404,"Global Reporting Initiative+Average hours of training (female), GRI 404-1 (formerly G4-LA9)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998404.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998376,"Global Reporting Initiative+Average hours of training, GRI 404-1 (formerly G4-LA9)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998376.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998392,"Global Reporting Initiative+Average hours of training (male), GRI 404-1 (formerly G4-LA9)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998392.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Gershon_M_Bialer+CO2e_Intensity+Tate_Lyle_PLC+2021,Gershon M. Bialer+CO2e Intensity,Tate & Lyle PLC,2021,0.003553576000646105,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11811842,Global Reporting Initiative+Collective Bargaining (G4-11),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~14555542,11811842.0,,1.0,"Not reported. pg. 41 ""Principle 3 Uphold the freedom of association and the effective recognition of the right to collective bargaining Code of Ethics"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-04-24 08:04:26 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~14554703,Global Reporting Initiative+Collective Bargaining (G4-11),Tate & Lyle PLC,2022,Unknown,https://wikirate.org/~14555468,14554703.0,,1.0,"Tate & Lyle is a signatory to the United Nations Global Compact, and the following principle of the UNGC 10 principles embody the collective bargaining. Principle 3: Uphold the freedom of association and the effective recognition of the right to collective bargaining. (Source: Purpose report 2022 page 44) Yiru[https://wikirate.org/Yiru].....2023-03-18 21:28:13 UTC We do not use child or forced labour, and we respect employees’ rights of freedom of association, for example being members of a union or works council, and do not discriminate against those exercising their rights of association. (Source: Tate & Lyle Code of Ethics page 11) Yiru[https://wikirate.org/Yiru].....2023-03-18 21:28:20 UTC Freedom of Association Suppliers must respect, and must not interfere with, the legal rights of workers to associate with groups of their choice, including the right to form or join trade unions and to engage in collective bargaining. (Source: Tate & Lyle supplier code of conduct page 2) Yiru[https://wikirate.org/Yir...",GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Collective_bargaining_GRI_102_41+Tate_Lyle_PLC+2021,Global Reporting Initiative+Collective bargaining (GRI 102-41),Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Collective_bargaining_GRI_102_41+Tate_Lyle_PLC+2022,Global Reporting Initiative+Collective bargaining (GRI 102-41),Tate & Lyle PLC,2022,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+Combined_Scope_1_2_and_3_Greenhouse_Gas_Emissions_GHG+Tate_Lyle_PLC+2021,"Commons+Combined Scope 1, 2 and 3 Greenhouse Gas Emissions (GHG)",Tate & Lyle PLC,2021,6721000,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Richard_Mills+Combined_Scope_1_and_2_Greenhouse_Gas_emissions+Tate_Lyle_PLC+2021,Richard Mills+Combined Scope 1 and 2 Greenhouse Gas emissions,Tate & Lyle PLC,2021,1680250,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_SDG_Metric_design+Common_Environmental_Metrics_Reported+Tate_Lyle_PLC+2021,Wikirate SDG Metric design+Common Environmental Metrics Reported,Tate & Lyle PLC,2021,5,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_SDG_Metric_design+Common_Social_Metrics_Reported+Tate_Lyle_PLC+2021,Wikirate SDG Metric design+Common Social Metrics Reported,Tate & Lyle PLC,2021,4,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_SDG_Metric_design+Common_Social_Metrics_Reported+Tate_Lyle_PLC+2022,Wikirate SDG Metric design+Common Social Metrics Reported,Tate & Lyle PLC,2022,0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~14554930,Core+Company Report Available,Tate & Lyle PLC,2020,Yes,https://wikirate.org/~14554924,14554930.0,,1.0,"Yes, the company publishes Annual Report which discloses ESG information. Manali Rana[https://wikirate.org/Manali_Rana].....2023-04-26 10:02:13 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~14554921,Core+Company Report Available,Tate & Lyle PLC,2021,Yes,https://wikirate.org/~11795456,14554921.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,2.0,The company publishes Annual as well as Purpose Report which discloses ESG information. Manali Rana[https://wikirate.org/Manali_Rana].....2023-04-26 09:58:46 UTC,GB00BP92CJ43;US8765707067
https://wikirate.org/~14554562,Core+Company Report Available,Tate & Lyle PLC,2022,Yes,https://wikirate.org/~14555468,14554562.0,,1.0,The company publishes Purpose report which discloses ESG information. Manali Rana[https://wikirate.org/Manali_Rana].....2023-04-26 09:55:13 UTC,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Company_size+Tate_Lyle_PLC+2021,Walk Free+Company size,Tate & Lyle PLC,2021,Large,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Company_size+Tate_Lyle_PLC+2022,Walk Free+Company size,Tate & Lyle PLC,2022,Large,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Company_size+Tate_Lyle_PLC+2023,Walk Free+Company size,Tate & Lyle PLC,2023,Large,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/GreenDex+Company_size+Tate_Lyle_PLC+2021,GreenDex+Company size,Tate & Lyle PLC,2021,Large,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/GreenDex+Company_size+Tate_Lyle_PLC+2022,GreenDex+Company size,Tate & Lyle PLC,2022,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Core+Country+Tate_Lyle_PLC+2019,Core+Country,Tate & Lyle PLC,2019,United Kingdom,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/GreenDex+Country+Tate_Lyle_PLC+2019,GreenDex+Country,Tate & Lyle PLC,2019,United Kingdom,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11812801,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Tate & Lyle PLC,2021,1276990,https://wikirate.org/~11795456,11812801.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,"Scope 1: 19% Direct emissions from our sites (having emitted 6,721,000 tonnes of CO2) -> data from 2020 Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 16:23:22 UTC page 61 Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 16:24:56 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+Disclosure_rate_on_selected_social_and_environmental_metrics+Tate_Lyle_PLC+2021,Wikirate Calculated Metric Design Group+Disclosure rate on selected social and environmental metrics,Tate & Lyle PLC,2021,12,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+Disclosure_rate_on_selected_social_and_environmental_metrics+Tate_Lyle_PLC+2022,Wikirate Calculated Metric Design Group+Disclosure rate on selected social and environmental metrics,Tate & Lyle PLC,2022,2,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Sussex_Research_Group+Diversity_Inclusion_Disclosure+Tate_Lyle_PLC+2021,Sussex Research Group+Diversity Inclusion Disclosure,Tate & Lyle PLC,2021,4,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Sussex_Research_Group+Diversity_Inclusion_Disclosure+Tate_Lyle_PLC+2022,Sussex Research Group+Diversity Inclusion Disclosure,Tate & Lyle PLC,2022,0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/University_of_Sydney_SDG_Research_Group_2019+Emissions_and_Energy_Disclosure+Tate_Lyle_PLC+2021,University of Sydney SDG Research Group 2019+Emissions and Energy Disclosure,Tate & Lyle PLC,2021,4,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/University_of_Sydney_SDG_Research_Group_2019+Emissions_and_Energy_Disclosure_Rate+Tate_Lyle_PLC+2021,University of Sydney SDG Research Group 2019+Emissions and Energy Disclosure Rate,Tate & Lyle PLC,2021,66.66666666666666,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~14554933,Core+Employee,Tate & Lyle PLC,2021,4400,https://wikirate.org/~14555542,14554933.0,,1.0,"pg. 3 ""4,400 We employ around 4,400 employees worldwide"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-04-26 10:31:42 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~14554568,Core+Employee,Tate & Lyle PLC,2022,3563,https://wikirate.org/~14555468,14554568.0,,1.0,"pg. 3 ""PEOPLE 3,563 EMPLOYEES"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-04-26 10:27:48 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+Employee+Tate_Lyle_PLC+2021,Commons+Employee,Tate & Lyle PLC,2021,4441,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+Employee+Tate_Lyle_PLC+2022,Commons+Employee,Tate & Lyle PLC,2022,3563,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/GreenDex+Employee_Deaths+Tate_Lyle_PLC+2021,GreenDex+Employee Deaths,Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998296,"Global Reporting Initiative+Employees Entitled to Parental Leave, GRI 401-3-a (formerly G4-LA3-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998296.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11796004,"Global Reporting Initiative+Employees, GRI 102-8-a (formerly G4-10-a)",Tate & Lyle PLC,2021,4441,https://wikirate.org/~11795456,11796004.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,"page 11: We employ around 4,400 employees worldwide Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 13:00:50 UTC page 51: Employee profile(as at 31 March 2021) Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 20:53:21 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~11998309,"Global Reporting Initiative+Employees Returned after Parental Leave, GRI 401-3-c (formerly G4-LA3-c)",Tate & Lyle PLC,2020,Unknown,https://wikirate.org/~11795456,11998309.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~12525875,"Global Reporting Initiative+Employees Returned after Parental Leave, GRI 401-3-c (formerly G4-LA3-c)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,12525875.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998305,"Global Reporting Initiative+Employees that Took Parental Leave, GRI 401-3-b (formerly G4-LA3-b)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998305.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+Energy_Consumption+Tate_Lyle_PLC+2021,Commons+Energy Consumption,Tate & Lyle PLC,2021,36444000,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/GreenDex+Energy_Consumption+Tate_Lyle_PLC+2021,GreenDex+Energy Consumption,Tate & Lyle PLC,2021,36444000,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+Energy_consumption_per_dollar_of_revenue+Tate_Lyle_PLC+2021,Wikirate Calculated Metric Design Group+Energy consumption per dollar of revenue,Tate & Lyle PLC,2021,0.01926893673077617,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+Energy_consumption_per_employee+Tate_Lyle_PLC+2021,Wikirate Calculated Metric Design Group+Energy consumption per employee,Tate & Lyle PLC,2021,8206.259851384822,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Measuring_Fitness+energy_is_from_renewable_sources+Tate_Lyle_PLC+2021,Measuring Fitness+energy is from renewable sources,Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11892627,"Global Reporting Initiative+Environmental Fines, GRI 307-1 (formerly G4-EN29-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11892627.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Environmental_Fines_GRI_307_1_formerly_G4_EN29_a+Laureen_van_Breen+Tate_Lyle_PLC+2021,"Global Reporting Initiative+Environmental Fines, GRI 307-1 (formerly G4-EN29-a)+Laureen van Breen",Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Tate_Lyle_PLC+2018,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation",Tate & Lyle PLC,2018,Yes,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Tate_Lyle_PLC+2019,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation",Tate & Lyle PLC,2019,Yes,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Tate_Lyle_PLC+2020,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation",Tate & Lyle PLC,2020,Yes,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Apparel_Research_Group+Tate_Lyle_PLC+2018,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation+Apparel Research Group",Tate & Lyle PLC,2018,10.0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Apparel_Research_Group+Tate_Lyle_PLC+2019,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation+Apparel Research Group",Tate & Lyle PLC,2019,10.0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Apparel_Research_Group+Environmental_Initiatives_Commitments_Certifications_Participation+Apparel_Research_Group+Tate_Lyle_PLC+2020,"Apparel Research Group+Environmental Initiatives, Commitments & Certifications Participation+Apparel Research Group",Tate & Lyle PLC,2020,10.0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11937343,Global Reporting Initiative+Environmental Non-Monetary Sanctions GRI 307-1 (formerly G4-EN29-a),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11937343.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Environmental_Non_Monetary_Sanctions_GRI_307_1_formerly_G4_EN29_a+Laureen_van_Breen+Tate_Lyle_PLC+2021,Global Reporting Initiative+Environmental Non-Monetary Sanctions GRI 307-1 (formerly G4-EN29-a)+Laureen van Breen,Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+Environmental_Protection_as_of_revenue+Tate_Lyle_PLC+2021,Wikirate Calculated Metric Design Group+Environmental Protection (as % of revenue),Tate & Lyle PLC,2021,42.29818182587239,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11893571,Global Reporting Initiative+Environmental Protection Expenditures (G4-EN31-a),Tate & Lyle PLC,2021,800000000,https://wikirate.org/~11795456,11893571.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,"page 60: We also signalled our commitment to our environmental targets by ‘going green’ with the refinancing of our US$800 million revolving credit facility in May 2020, the pricing of which is linked to us achieving targets relating to our Scope 1 and 2 GHG emissions, water use and waste. Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-13 11:26:57 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/~14554885,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)",Tate & Lyle PLC,2022,Unknown,https://wikirate.org/~14555468,14554885.0,,2.0,"In the Supplier Code Conduct, Tate & Lyle PLC required its new suppliers to be committed to sustainable development and minimising the negative impact of their operations on the environment, as well as being complied with all local environmental laws and regulations. However, there is no exposed statistics showing how Tate & Lyle screened its new suppliers according to environmental criteria. Lavanda Lao[https://wikirate.org/Lavanda_Lao].....2023-03-16 14:31:50 UTC No information found. Manali Rana[https://wikirate.org/Manali_Rana].....2023-04-26 10:58:19 UTC",GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Environmental_Screening_of_New_suppliers_GRI_308_1_formerly_G4_EN32+Laureen_van_Breen+Tate_Lyle_PLC+2022,"Global Reporting Initiative+Environmental Screening of New suppliers, GRI 308-1 (formerly G4-EN32)+Laureen van Breen",Tate & Lyle PLC,2022,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG12_Disclosure_Rate+Tate_Lyle_PLC+2021,Ewha Womans University Research Group+Ewha 2020 - SDG12 Disclosure Rate,Tate & Lyle PLC,2021,31.57894736842105,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG12_Disclosure_Rate+Tate_Lyle_PLC+2022,Ewha Womans University Research Group+Ewha 2020 - SDG12 Disclosure Rate,Tate & Lyle PLC,2022,0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG5_Disclosure_Rate+Tate_Lyle_PLC+2021,Ewha Womans University Research Group+Ewha 2020 - SDG5 Disclosure Rate,Tate & Lyle PLC,2021,27.77777777777778,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Ewha_Womans_University_Research_Group+Ewha_2020_SDG5_Disclosure_Rate+Tate_Lyle_PLC+2022,Ewha Womans University Research Group+Ewha 2020 - SDG5 Disclosure Rate,Tate & Lyle PLC,2022,0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998687,Poverty Footprint+Fair Trade Mechanism,Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998687.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Commons+female_employee+Tate_Lyle_PLC+2021,Commons+female employee,Tate & Lyle PLC,2021,1332,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_Calculated_Metric_Design_Group+female_employee+Tate_Lyle_PLC+2021,Wikirate Calculated Metric Design Group+female employee,Tate & Lyle PLC,2021,29.99324476469264,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11800130,"Global Reporting Initiative+Female employees, GRI 102-8-a (formerly G4-10-a)",Tate & Lyle PLC,2021,1332,https://wikirate.org/~11795456,11800130.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,I found a website with a percentage of female employees but am not able to update it as a source. Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 13:51:34 UTC page 51 Maike Connemann[https://wikirate.org/Maike_Connemann].....2022-02-12 20:56:03 UTC,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_SDG_Metric_design+Female_Workers+Tate_Lyle_PLC+2021,Wikirate SDG Metric design+Female Workers %,Tate & Lyle PLC,2021,29.99324476469264,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11998463,Global Reporting Initiative+Female Worker Fatalities (G4-LA6-a),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11998463.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Wikirate_SDG_Metric_design+Female_workers_managers_differential+Tate_Lyle_PLC+2021,Wikirate SDG Metric design+Female workers managers differential,Tate & Lyle PLC,2021,2.0067552353073594,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11810552,Core+Female workers' pay (as a percentage of male workers' pay),Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11810552.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Financial_Services_Sector+Tate_Lyle_PLC+2016,Walk Free+Financial Services Sector,Tate & Lyle PLC,2016,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Financial_Services_Sector+Tate_Lyle_PLC+2021,Walk Free+Financial Services Sector,Tate & Lyle PLC,2021,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Financial_Services_Sector+Tate_Lyle_PLC+2022,Walk Free+Financial Services Sector,Tate & Lyle PLC,2022,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Financial_Services_Sector+Tate_Lyle_PLC+2023,Walk Free+Financial Services Sector,Tate & Lyle PLC,2023,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Tate_Lyle_PLC+2016,Walk Free+Food & Beverages Sector,Tate & Lyle PLC,2016,No,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Tate_Lyle_PLC+2021,Walk Free+Food & Beverages Sector,Tate & Lyle PLC,2021,Yes,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Tate_Lyle_PLC+2022,Walk Free+Food & Beverages Sector,Tate & Lyle PLC,2022,Yes,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Food_Beverages_Sector+Tate_Lyle_PLC+2023,Walk Free+Food & Beverages Sector,Tate & Lyle PLC,2023,Yes,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Higher_School_of_Economics_Research_Group_2020+From_Farm_to_Fork_2020_Disclosure_Rate+Tate_Lyle_PLC+2021,Higher School of Economics Research Group 2020+From Farm to Fork 2020: Disclosure Rate,Tate & Lyle PLC,2021,38.46153846153847,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/Higher_School_of_Economics_Research_Group_2020+From_Farm_to_Fork_2020_Disclosure_Rate+Tate_Lyle_PLC+2022,Higher School of Economics Research Group 2020+From Farm to Fork 2020: Disclosure Rate,Tate & Lyle PLC,2022,0,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11924000,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11924000.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Fuel_consumption_from_non_renewable_sources_GRI_302_1_a_formerly_G4_EN3_a+Laureen_van_Breen+Tate_Lyle_PLC+2021,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)+Laureen van Breen",Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11923824,"Global Reporting Initiative+Fuel consumption from renewable sources, GRI 302-1-b (formerly G4-EN3-b)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11923824.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Global_Reporting_Initiative+Fuel_consumption_from_renewable_sources_GRI_302_1_b_formerly_G4_EN3_b+Laureen_van_Breen+Tate_Lyle_PLC+2021,"Global Reporting Initiative+Fuel consumption from renewable sources, GRI 302-1-b (formerly G4-EN3-b)+Laureen van Breen",Tate & Lyle PLC,2021,Unknown,,,,,,GB00BP92CJ43;US8765707067
https://wikirate.org/~11797413,"Global Reporting Initiative+Full-time employees, GRI 102-8-c (formerly G4-10-b)",Tate & Lyle PLC,2021,Unknown,https://wikirate.org/~11795456,11797413.0,https://www.tateandlyle.com/sites/default/files/2021-06/annual-report-2021.pdf,1.0,,GB00BP92CJ43;US8765707067
https://wikirate.org/Walk_Free+Garment_Sector+Tate_Lyle_PLC+2016,Walk Free+Garment Sector,Tate & Lyle PLC,2016,No,,,,,,GB00BP92CJ43;US8765707067
