Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~8803352,Home Office+ILO Indicators in MS Statement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,,https://wikirate.org/~8066337,8803352.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,
https://wikirate.org/~13539507,Home Office+ILO Indicators in MS Statement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,,https://wikirate.org/~13403182,13539507.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20196980,Home Office+ILO Indicators in MS Statement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,,https://wikirate.org/~19917969,20196980.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/Core+ILO_Region+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2019,Core+ILO Region,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,Europe and Central Asia,,,,,,
https://wikirate.org/~9673633,Home Office+MS Statement Grievance Mechanism Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,"Using anonymous whistleblowing services such as a helpline or mobile phone app, Through trade unions or other worker representative groups",https://wikirate.org/~9135362,9673633.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8540196,Home Office+MS Statement Grievance Mechanism Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,"Using anonymous whistleblowing services such as a helpline or mobile phone app, Through trade unions or other worker representative groups",https://wikirate.org/~8066337,8540196.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,
https://wikirate.org/~13531027,Home Office+MS Statement Grievance Mechanism Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,"Using anonymous whistleblowing services such as a helpline or mobile phone app, Through trade unions or other worker representative groups",https://wikirate.org/~13403182,13531027.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20176433,Home Office+MS Statement Grievance Mechanism Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,"Using anonymous whistleblowing services such as a helpline or mobile phone app, Through trade unions or other worker representative groups",https://wikirate.org/~19917969,20176433.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9347425,Home Office+MS Statement Includes Due Diligence,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,Yes,https://wikirate.org/~9135362,9347425.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8344773,Home Office+MS Statement Includes Due Diligence,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,Yes,https://wikirate.org/~8271279,8344773.0,http://www.lunarfreezing.co.uk/certs/MSs2021.pdf,2.0,,
https://wikirate.org/~13465815,Home Office+MS Statement Includes Due Diligence,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,Yes,https://wikirate.org/~13403182,13465815.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20076525,Home Office+MS Statement Includes Due Diligence,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Yes,https://wikirate.org/~19917969,20076525.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
