Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~18070667,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2022,859133,https://wikirate.org/~18046496,18070667.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2021-22.aspx,1.0,,
https://wikirate.org/~18073399,Australian Government Clean Energy Regulator+Net energy consumed,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2023,824192,https://wikirate.org/~18046503,18073399.0,https://www.cleanenergyregulator.gov.au/DocumentAssets/Pages/Greenhouse-and-energy-information-by-registered-corporation-2022-23.aspx,1.0,,
https://wikirate.org/~17332627,Australian Border Force+Overseas Reporting Obligations,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,United Kingdom Modern Slavery Act 2015,https://wikirate.org/~17139920,17332627.0,,1.0,,
https://wikirate.org/~17320206,Australian Border Force+Overseas Reporting Obligations,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2022,United Kingdom Modern Slavery Act 2015,https://wikirate.org/~17139920,17320206.0,,1.0,,
https://wikirate.org/~17321135,Australian Border Force+Revenue (range),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2020,AU$ 1BN+,https://wikirate.org/~17139920,17321135.0,,1.0,,
https://wikirate.org/~8241663,Australian Border Force+Revenue (range),MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2021,AU$ 1BN+,https://wikirate.org/~13655836,8241663.0,,1.0,,
https://wikirate.org/GreenDex+Scope_1_Greenhouse_Gas_Emissions+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2014,GreenDex+Scope 1 Greenhouse Gas Emissions,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2014,30643.0,,,,,,
https://wikirate.org/GreenDex+Scope_1_Greenhouse_Gas_Emissions+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2015,GreenDex+Scope 1 Greenhouse Gas Emissions,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2015,27503,,,,,,
https://wikirate.org/GreenDex+Scope_1_Greenhouse_Gas_Emissions+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2016,GreenDex+Scope 1 Greenhouse Gas Emissions,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2016,25489,,,,,,
https://wikirate.org/GreenDex+Scope_1_Greenhouse_Gas_Emissions+MONDELEZ_AUSTRALIA_HOLDINGS_PTY_LTD+2017,GreenDex+Scope 1 Greenhouse Gas Emissions,MONDELEZ AUSTRALIA HOLDINGS PTY LTD,2017,23965,,,,,,
